type,release_year,rating,cluster,listed_in_0,listed_in_1,listed_in_2,listed_in_3,listed_in_4,listed_in_5,listed_in_6,listed_in_7,listed_in_8,listed_in_9,country_0,country_1,country_2,country_3,country_4,country_5,country_6,country_7,country_8,country_9,duration_numeric,year,month,day
1,2017.0,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.0,2019,2,15
0,2008.0,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,115.0,2019,2,15
0,2018.0,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,130.0,2019,2,15
1,2018.0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,3.0,2019,2,14
0,2019.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62.0,2019,2,14
1,2018.0,6,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2.0,2019,2,14
0,2018.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26.0,2019,2,12
1,2018.0,6,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1.0,2019,2,9
1,2018.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2.0,2019,2,9
0,2019.0,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,91.0,2019,2,8
0,2019.0,7,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,63.0,2019,2,8
1,2019.0,7,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3.0,2019,2,8
0,2019.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,74.0,2019,2,8
0,2018.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,136.0,2019,2,8
1,2017.0,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1.0,2019,2,7
1,2018.0,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1.0,2019,2,5
1,2018.0,4,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1.0,2019,2,5
0,2019.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59.0,2019,2,5
1,2018.0,4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1.0,2019,2,5
1,2018.0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1.0,2019,2,5
1,2018.0,6,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,2019,2,5
1,2019.0,6,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1.0,2019,2,3
0,2018.0,4,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,91.0,2019,2,2
0,2017.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,2019,2,2
0,2016.0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,84.0,2019,2,1
0,2018.0,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,100.0,2019,2,1
0,2019.0,4,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,51.0,2019,2,1
0,2014.0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,2019,2,1
0,2018.0,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,22.0,2019,2,1
0,2017.0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,22.0,2019,2,1
1,2018.0,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,2019,2,1
1,2019.0,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1.0,2019,2,1
1,2018.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1.0,2019,2,1
1,2018.0,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,2019,2,1
0,2019.0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,24.0,2019,2,1
0,2019.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,113.0,2019,2,1
0,2018.0,7,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,110.0,2019,1,31
0,2017.0,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,120.0,2019,1,31
1,2018.0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2019,1,31
0,2010.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,56.0,2019,1,30
0,2010.0,6,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,127.0,2019,1,30
0,2017.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,74.0,2019,1,29
0,2019.0,6,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,91.0,2019,1,29
0,2018.0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,137.0,2019,1,29
0,2018.0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,86.0,2019,1,29
0,2018.0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,106.0,2019,1,28
0,2012.0,6,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,125.0,2019,1,28
0,2018.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,114.0,2019,1,28
0,2016.0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,143.0,2019,1,28
0,2015.0,6,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,121.0,2019,1,28
0,2017.0,6,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,119.0,2019,1,28
1,2018.0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1.0,2019,1,27
1,2018.0,4,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5.0,2019,1,27
0,2018.0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,150.0,2019,1,26
0,2018.0,4,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,88.0,2019,1,25
1,2018.0,4,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,2019,1,25
1,2019.0,4,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0,2019,1,25
1,2019.0,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1.0,2019,1,25
0,2018.0,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,105.0,2019,1,25
0,2019.0,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,119.0,2019,1,25
1,2017.0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2019,1,25
1,2019.0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2019,1,24
0,2018.0,4,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,96.0,2019,1,24
1,2017.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0,2019,1,23
0,2019.0,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,95.0,2019,1,18
0,2019.0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,98.0,2019,1,18
0,2019.0,6,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,96.0,2019,1,18
1,2019.0,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,2019,1,18
1,2017.0,6,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2019,1,18
0,2018.0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,96.0,2019,1,18
0,2019.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90.0,2019,1,18
0,2018.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,97.0,2019,1,18
1,2019.0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.0,2019,1,18
1,2019.0,4,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2019,1,18
0,2017.0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,90.0,2019,1,15
0,2016.0,6,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,88.0,2019,1,15
0,2018.0,6,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,105.0,2019,1,15
0,2018.0,6,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,127.0,2019,1,15
1,2017.0,6,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1.0,2019,1,15
0,2017.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125.0,2019,1,15
0,2018.0,6,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,116.0,2019,1,15
0,2018.0,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,102.0,2019,1,15
0,2019.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65.0,2019,1,15
0,2016.0,4,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,106.0,2019,1,15
0,2017.0,4,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,117.0,2019,1,15
1,2016.0,6,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1.0,2019,1,14
0,2018.0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,136.0,2019,1,13
0,2017.0,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,104.0,2019,1,11
1,2018.0,4,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1.0,2019,1,11
1,2019.0,4,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2.0,2019,1,11
1,2018.0,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,4.0,2019,1,11
1,2019.0,14,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,2.0,2019,1,11
0,2019.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,65.0,2019,1,11
0,2018.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,91.0,2019,1,11
0,2019.0,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,99.0,2019,1,11
1,2017.0,8,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,4.0,2019,1,10
1,2018.0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1.0,2019,1,10
0,2018.0,7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,91.0,2019,1,9
0,2018.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,117.0,2019,1,9
0,2018.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,95.0,2019,1,7
0,2017.0,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,101.0,2019,1,5
0,2018.0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,102.0,2019,1,4
0,2018.0,4,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,122.0,2019,1,4
0,2018.0,7,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,95.0,2019,1,4
1,2017.0,6,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2019,1,4
1,2013.0,6,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2019,1,2
0,2017.0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,92.0,2019,1,2
1,2019.0,7,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,2019,1,1
0,2015.0,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,111.0,2019,1,1
1,2019.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.0,2019,1,1
0,2018.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,115.0,2019,1,1
0,2012.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,61.0,2019,1,1
0,2017.0,14,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,97.0,2019,1,1
0,2017.0,4,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,120.0,2019,1,1
0,2017.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,148.0,2019,1,1
1,2018.0,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,2.0,2019,1,1
1,2019.0,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2019,1,1
0,2010.0,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0,2019,1,1
0,2017.0,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,28.0,2018,12,31
0,2015.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,34.0,2018,12,31
0,2017.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,61.0,2018,12,31
0,2017.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,56.0,2018,12,31
0,2017.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,81.0,2018,12,31
0,2013.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,68.0,2018,12,31
0,2008.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,58.0,2018,12,31
0,2016.0,4,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,100.0,2018,12,31
0,2017.0,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,2018,12,31
0,2017.0,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49.0,2018,12,31
0,2017.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,71.0,2018,12,31
0,2016.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29.0,2018,12,31
0,2018.0,6,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,108.0,2018,12,31
0,2018.0,7,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,125.0,2018,12,31
0,2018.0,6,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,100.0,2018,12,31
0,2017.0,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0,2018,12,31
0,2017.0,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0,2018,12,31
0,2011.0,4,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,146.0,2018,12,31
0,2008.0,4,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,127.0,2018,12,31
0,2012.0,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,2018,12,31
0,2011.0,6,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,57.0,2018,12,31
1,2017.0,6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2018,12,30
1,2018.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.0,2018,12,29
0,2018.0,4,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,122.0,2018,12,28
0,2018.0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,88.0,2018,12,28
1,2015.0,4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1.0,2018,12,28
0,2012.0,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,109.0,2018,12,28
1,2018.0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2018,12,28
1,2018.0,6,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1.0,2018,12,28
0,2018.0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73.0,2018,12,28
0,2018.0,4,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,96.0,2018,12,28
1,2018.0,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2018,12,24
1,2011.0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1.0,2018,12,24
1,2018.0,7,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1.0,2018,12,23
1,2018.0,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2018,12,22
1,2018.0,4,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,5.0,2018,12,22
1,2018.0,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2018,12,22
1,2018.0,7,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2018,12,21
0,2018.0,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,105.0,2018,12,21
0,2018.0,3,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,124.0,2018,12,21
1,2017.0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1.0,2018,12,21
1,2018.0,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,2018,12,21
1,2017.0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1.0,2018,12,21
1,2016.0,6,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1.0,2018,12,21
1,2018.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1.0,2018,12,21
1,2018.0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.0,2018,12,21
0,2018.0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,105.0,2018,12,21
1,2018.0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.0,2018,12,21
0,2011.0,3,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,78.0,2018,12,20
0,2018.0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.0,2018,12,20
1,2015.0,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,2018,12,20
0,2012.0,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,95.0,2018,12,20
0,2015.0,4,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,82.0,2018,12,20
0,2014.0,4,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,89.0,2018,12,20
0,2018.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90.0,2018,12,19
1,2018.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2018,12,18
0,2018.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,85.0,2018,12,17
0,2018.0,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,29.0,2018,12,17
0,2018.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,137.0,2018,12,16
1,2018.0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1.0,2018,12,16
0,2014.0,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,27.0,2018,12,16
1,2011.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2018,12,16
0,2014.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,112.0,2018,12,16
0,2014.0,3,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,112.0,2018,12,16
0,2018.0,4,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,153.0,2018,12,16
0,2014.0,2,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,123.0,2018,12,16
0,2018.0,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,90.0,2018,12,15
1,2018.0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2.0,2018,12,15
0,2017.0,6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,84.0,2018,12,15
0,2018.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,78.0,2018,12,15
0,2018.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,79.0,2018,12,15
0,2018.0,7,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,73.0,2018,12,15
0,2018.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,83.0,2018,12,15
0,2017.0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,83.0,2018,12,15
0,2018.0,4,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,145.0,2018,12,15
1,2018.0,6,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1.0,2018,12,14
1,2018.0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.0,2018,12,14
0,2018.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,135.0,2018,12,14
1,2018.0,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,2018,12,14
1,2018.0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2018,12,14
1,2018.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.0,2018,12,14
1,2018.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3.0,2018,12,14
1,2018.0,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,8.0,2018,12,14
1,2018.0,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,2018,12,12
0,2018.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35.0,2018,12,12
0,2018.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,68.0,2018,12,11
0,2018.0,6,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,96.0,2018,12,7
1,2018.0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1.0,2018,12,7
0,2018.0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,110.0,2018,12,7
0,2018.0,4,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,58.0,2018,12,7
0,2018.0,2,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,105.0,2018,12,7
1,2018.0,4,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2018,12,7
1,2018.0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1.0,2018,12,7
0,2018.0,4,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,59.0,2018,12,7
0,2018.0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,28.0,2018,12,7
0,2018.0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,98.0,2018,12,7
0,2018.0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,63.0,2018,12,4
1,2018.0,6,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,2.0,2018,12,3
1,2018.0,4,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1.0,2018,12,2
0,2018.0,6,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,155.0,2018,12,2
0,2011.0,6,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,122.0,2018,12,1
0,2009.0,4,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,87.0,2018,12,1
0,2018.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.0,2018,12,1
0,2018.0,4,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,98.0,2018,12,1
0,2013.0,4,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,130.0,2018,12,1
