cluster,PC1,PC2
0.0,-39.65149961717655,-127.17966044510499
1.0,-38.97801617554432,-141.16928439684057
1.0,-38.9946327465632,-141.13516804086234
0.0,-39.69290324825138,-124.13906044282542
0.0,-39.513527032977535,-124.13643702895324
1.0,-39.42417853821366,-117.19920388791544
1.0,-39.065452742597984,-141.19454601328678
0.0,-39.67702333228804,-125.18773302001915
1.0,-39.41159495295743,-114.24416509852261
1.0,-39.58864724450956,-112.21858339367087
1.0,-38.98548354860258,-141.21002057011643
0.0,-39.74838554755557,-120.19898137977052
1.0,-39.01270660786266,-141.17002927652632
1.0,-39.18997990989788,-133.19980103252053
1.0,-39.316101569420134,-124.1682597866405
1.0,-39.472669451049406,-111.15497220973202
1.0,-39.10067138037141,-141.13067428204883
1.0,-38.937546089957955,-141.12896179272454
1.0,-39.17190160268821,-127.22274332869202
1.0,-38.99650706866292,-137.15700556457386
1.0,-38.990446735729826,-141.13093648799202
1.0,-39.51581509968545,-111.16210945773
1.0,-39.13390896349428,-140.1136136855874
1.0,-39.53976431155486,-113.19714583284772
1.0,-39.28945078849321,-127.14284205724093
0.0,-39.439394792892834,-141.18997726929973
1.0,-38.92778416249883,-141.16748873211284
1.0,-39.3254915124708,-127.19929305688217
1.0,-39.092553118927626,-129.14916789984844
0.0,-39.8111061300671,-117.17367784719846
0.0,-39.751206206586424,-120.28009206533477
1.0,-39.109810213562625,-141.1568035415193
1.0,-39.00059524240111,-141.18404211215565
1.0,-38.96275743550964,-141.0914015173514
1.0,-38.85596799394689,-141.1084216710018
1.0,-39.12925475462717,-137.1531326186756
1.0,-39.07690192277508,-139.1726986275426
1.0,-39.33522800506571,-118.14914236670883
0.0,-39.78297288844621,-117.17193597538072
1.0,-39.356346496058165,-126.19847290781311
1.0,-39.34808347944255,-123.20476919027395
0.0,-39.64281243212953,-127.24055131585602
0.0,-39.44397084720997,-141.1635486726629
0.0,-39.463433124441345,-140.1449320004753
0.0,-39.66001012844829,-127.17419902767719
0.0,-39.43501889590991,-141.20944606653984
0.0,-39.434717031939954,-141.20500105457057
0.0,-39.42764705905366,-141.2408321972567
0.0,-39.43560429802916,-141.20443070892313
0.0,-39.434717031939954,-141.20500105457057
0.0,-39.42588477112572,-141.2483352660774
0.0,-39.433521243805735,-141.20764363744198
0.0,-39.4266299154788,-141.2412581972016
0.0,-39.428528203017635,-141.23708066284638
0.0,-39.43296278498625,-141.21002131641808
0.0,-39.43029049094558,-141.22957759402573
0.0,-39.33256841870725,-141.2283723792137
0.0,-39.245275841463425,-141.22808732765552
0.0,-39.33256841870725,-141.2283723792137
0.0,-39.43466615675131,-141.2164133941919
1.0,-39.21223856623841,-141.21513848885422
0.0,-39.43290386882337,-141.22391646301256
0.0,-39.33183891490473,-141.22448966833684
0.0,-39.33741644281189,-141.22468469277527
0.0,-39.4355773547294,-141.20706838756374
0.0,-39.434717031939954,-141.20500105457057
0.0,-39.43685817202152,-141.20376088333836
0.0,-39.434717031939954,-141.20500105457057
0.0,-39.43205277887352,-141.22207452520507
0.0,-39.33430949248609,-141.22198891421635
0.0,-39.33430949248609,-141.22198891421635
1.0,-39.01667672165026,-141.12541488961205
0.0,-39.686122524440776,-111.24804119006907
1.0,-39.13566982482078,-127.22233326099159
1.0,-39.3071353143743,-127.21898669361417
1.0,-38.922406247257186,-141.09080994955346
1.0,-39.523475515864114,-111.19738825554211
0.0,-39.70883256000988,-124.14244281545051
1.0,-39.10896187577303,-137.18630180467673
1.0,-39.18070422909113,-136.13048046123504
0.0,-39.754544821445535,-120.26198317307781
1.0,-39.109081266895004,-141.1307922652602
0.0,-39.649917721198136,-127.1990271920921
1.0,-38.77703811964753,-141.16475133409253
1.0,-38.81857772011333,-141.16963625235093
1.0,-38.81323963104164,-141.12628437126162
1.0,-39.48051820006643,-115.18886667500612
1.0,-38.83783999636793,-141.18189203136134
0.0,-39.429522077943034,-141.17242638086938
1.0,-39.20371828024893,-131.16418534414794
0.0,-39.49139970676619,-138.14635873295572
1.0,-39.46073136861139,-111.21645871986433
0.0,-39.437140067625286,-141.18661877916014
1.0,-38.996337094239045,-136.16693952323212
0.0,-39.441235352907604,-141.15785701276798
0.0,-39.81400284800457,-117.17132600091047
1.0,-39.040254856527596,-141.166333851099
0.0,-39.44029205117332,-141.17695534869583
1.0,-39.03407292362408,-141.16120990212977
1.0,-38.98081156591954,-141.1472371047407
1.0,-39.317912126942524,-130.20838654728215
1.0,-39.099309689326574,-141.20219090679805
1.0,-38.929045927991694,-141.10587513323193
1.0,-38.965054539819356,-141.17639265447306
1.0,-39.30070715301019,-126.18408546574562
1.0,-39.22230695837668,-123.1816950058595
1.0,-38.732361592150454,-141.1578811150015
1.0,-39.48420994790325,-111.16154748012644
1.0,-39.137993191222805,-131.1560742502168
1.0,-39.19251991295234,-111.15642322711736
0.0,-39.434559501982726,-141.18805204144957
1.0,-39.53784553190413,-111.19262408968837
1.0,-39.284929369430664,-111.15952695515173
1.0,-39.33110945012266,-116.19392925501583
1.0,-39.179560710028994,-127.2257469508384
1.0,-38.94237249375281,-141.1285286609742
1.0,-39.325119991657125,-126.15863765687241
0.0,-39.43587211953526,-141.18347955195105
1.0,-39.32429269785051,-122.2036913526233
1.0,-39.18259495917691,-120.19341367778571
0.0,-39.89669449933284,-111.21645423618267
1.0,-38.9996527560497,-141.0994082043486
0.0,-39.902840784325626,-111.18425571144796
1.0,-39.511761891478926,-117.18865465354875
0.0,-39.47082442750204,-138.19274731161224
1.0,-39.27441819079977,-131.1342337316487
1.0,-39.44716892984834,-111.16007305363858
1.0,-39.20653561824006,-127.15651304214012
1.0,-39.46516258937926,-118.21922096867473
0.0,-39.47952568831752,-132.20478497060634
1.0,-39.15436799339004,-133.17005667915416
0.0,-39.655891667674126,-127.14638030762299
1.0,-39.23528386075142,-129.20954557648696
1.0,-39.394592280385716,-121.19434892693889
1.0,-39.435930716430825,-116.20240209034634
1.0,-38.98566677858117,-141.1393336787665
1.0,-38.989823808685706,-141.12859506592827
0.0,-39.82783225153486,-114.21287889407753
1.0,-39.03743034433234,-141.1904241704075
1.0,-39.04662210514082,-141.1829706160014
1.0,-39.44746406836957,-116.19369224862066
1.0,-39.27943979407843,-126.16367656632787
1.0,-38.96197934735032,-141.18132833102229
0.0,-39.45715557119653,-140.15102129159138
1.0,-39.35681354013751,-121.19512054299409
0.0,-39.438988367854726,-141.18149805224465
1.0,-38.95700170238338,-141.13456801295084
1.0,-39.136837380561225,-139.14277878840426
0.0,-39.80586899821049,-116.2185744884658
1.0,-39.026087767842284,-141.1705202270477
1.0,-39.02305572444181,-141.16260951653126
0.0,-39.53672922416377,-134.1557243002039
1.0,-39.32081228248382,-127.15904877122675
0.0,-39.64280829403116,-127.23473034259669
1.0,-39.01016653887682,-141.14159052285746
1.0,-39.35097188631087,-111.18581627972685
1.0,-39.057782847796624,-141.16276302157308
0.0,-39.25737207158987,-141.1597442801394
1.0,-39.072399597445525,-141.1400268309303
0.0,-39.44846519468525,-141.1406147192712
1.0,-38.95872950545678,-141.12074665088272
1.0,-38.96512775871046,-141.12262339527894
1.0,-39.040498481383175,-141.1238365067448
1.0,-39.07223352250853,-141.1243472905199
1.0,-39.02559357813797,-141.12368566178895
1.0,-39.30482154902336,-125.22850481134579
1.0,-39.31133506960719,-123.20473028124377
1.0,-39.228562133038565,-134.13644165408496
1.0,-39.23532598280442,-134.1563193314956
1.0,-38.957227490274335,-141.13003616296174
1.0,-39.23802430024917,-123.18579399940994
1.0,-39.0801772116395,-141.15822677878148
0.0,-39.330778859773574,-141.15215755813878
0.0,-39.7367794398955,-121.18742943202645
1.0,-39.20245119275423,-141.1242247140781
1.0,-38.89965266356503,-141.0993854745895
1.0,-38.961153414486546,-141.09954254859178
0.0,-39.67267219932228,-124.21234095766604
0.0,-39.903803401643096,-111.18436025837967
1.0,-39.02181043387746,-141.16186037690088
1.0,-39.286909066433466,-127.16748254327828
1.0,-39.086321014305305,-141.0997524939016
1.0,-39.04945549801203,-141.1237775998127
1.0,-38.89960051255469,-141.16875376599717
1.0,-38.97815210898006,-141.08248417682648
1.0,-39.27611994103281,-123.17367833399734
1.0,-39.08999548639853,-141.11903860638878
0.0,-39.42739086804565,-141.17104735668698
1.0,-39.20342297877453,-132.20863150395255
0.0,-39.63941264357096,-128.1577920569766
1.0,-39.3501421862554,-128.15292026176147
1.0,-38.94503838275359,-136.2058228021126
1.0,-39.32327797496692,-127.19001541661588
1.0,-38.9623081491625,-141.15608017545378
1.0,-39.42854373659072,-111.16070480234849
1.0,-39.37161531054742,-121.23216349060068
1.0,-39.14998839573269,-132.20573598935266
1.0,-39.38753987534713,-120.1908674492558
1.0,-39.35323216657898,-111.15852072501266
0.0,-39.66172037523698,-127.16626821607065
1.0,-39.18929002621391,-141.1684710940915
1.0,-39.27543398251107,-129.160657459739
1.0,-38.958462176414685,-141.19589105257654
1.0,-38.74523206736256,-141.16038068127256
1.0,-39.03394594179844,-127.24239526776115
1.0,-39.35729181571816,-120.19691321300272
1.0,-39.21254414388645,-127.15643164422048
1.0,-38.971746325205444,-141.169057980556
1.0,-39.08324827660354,-136.1638872658409
1.0,-39.20519082936065,-128.12383091544046
1.0,-39.442138598685965,-124.17382760086275
0.0,-39.76546012725416,-111.24931814950682
1.0,-38.936489132907866,-141.2153786841288
1.0,-39.621392006340315,-111.16332603546816
1.0,-39.3463462377499,-125.16786016125184
1.0,-39.4440143169914,-122.20012947534282
1.0,-39.330289536028495,-121.18455469501002
1.0,-38.888999641840954,-141.1143963347367
1.0,-39.08091254848523,-127.1568441386278
1.0,-39.14181381816542,-127.20936638292856
1.0,-38.90827647080275,-141.1385139990058
1.0,-39.30315512365026,-112.271718741169
1.0,-39.12815265835015,-141.13489380438546
0.0,-39.442616290695895,-141.18677306914395
1.0,-39.0465552359087,-127.21632223994746
1.0,-39.29130813200218,-111.15800482481461
1.0,-39.1852097791264,-136.11008324929992
1.0,-39.06770333892126,-141.1189618248234
1.0,-39.24505480049522,-129.16109201777144
0.0,-39.69916467005858,-124.18359274418054
1.0,-38.93687398037867,-140.17576328782334
1.0,-39.26533660457659,-127.1895739552533
1.0,-39.313003911980786,-123.1901905421638
1.0,-39.39055784389368,-119.21600697823679
0.0,-39.69174461604798,-123.19605390383123
1.0,-39.25798997229963,-129.1136647733656
1.0,-39.078358259017726,-141.16621545257104
1.0,-39.24945435799672,-130.1543680597192
1.0,-38.65965389232522,-141.1543649198615
1.0,-38.96246428089457,-141.0909017778461
1.0,-39.3528211007983,-127.12787228522129
1.0,-39.2170880610034,-126.18370029627656
1.0,-38.95975775337669,-141.1057709046206
1.0,-38.971927979959744,-141.12804181083047
1.0,-39.06781689783573,-141.1856167014107
1.0,-39.09670808779951,-135.09595519668235
1.0,-39.09724398617501,-141.11082651465034
1.0,-39.42916924839104,-116.23121861725505
1.0,-39.03481458958871,-141.17322096177665
0.0,-39.76115075543863,-120.22668056364849
1.0,-38.98746360224652,-141.16693054773978
0.0,-39.5376711456409,-120.23363544626918
0.0,-39.535206282987815,-120.2483124558174
0.0,-39.535206282987815,-120.2483124558174
1.0,-39.53098651376187,-120.24377967716748
0.0,-39.535206282987815,-120.2483124558174
1.0,-39.53344663496528,-120.23466821700066
1.0,-39.53642442929598,-120.23173862578975
1.0,-39.53194438962967,-120.24944977348059
1.0,-39.53345137641495,-120.22910266761927
1.0,-39.53387428096254,-120.23112721561543
1.0,-39.16326087651215,-132.2145311546291
1.0,-39.011716250297155,-141.13205035806152
0.0,-39.44673098302141,-141.1032281110833
1.0,-39.29375623606422,-132.19023084273678
0.0,-39.438175096647115,-141.1887849656447
1.0,-39.22240812414846,-132.20972701499562
1.0,-38.842188226713176,-141.17874730452115
1.0,-38.844392818925904,-141.18631422131372
1.0,-39.166528873162704,-132.1693024335934
1.0,-39.21312483350088,-127.13883430386268
1.0,-39.213817384991685,-123.1762078359537
0.0,-39.828405475025065,-115.26035775186851
1.0,-38.968416995372344,-141.20574850869266
0.0,-39.57455589028183,-132.1993993352612
1.0,-38.763633296253495,-141.16574011637874
1.0,-38.994296236522004,-141.18778255975872
1.0,-38.844899493116365,-141.16559560498445
1.0,-39.30081180158381,-126.16472359174685
1.0,-39.08892495080988,-140.12499073033857
1.0,-38.88748268953951,-141.20150413185144
1.0,-39.1990436202502,-138.15981062883967
1.0,-39.419279222957755,-113.19821777109237
0.0,-39.64338907820779,-127.20265785973908
1.0,-38.90884944190725,-141.1839828596141
1.0,-39.22875594610546,-111.15660524270183
0.0,-39.47951499153585,-127.14883626741539
1.0,-39.36216440103461,-127.13607354814305
1.0,-39.37715077763332,-127.14008047444092
1.0,-39.39488574901398,-112.1858610691356
1.0,-39.304245836130804,-124.18222795047599
1.0,-39.0708544968936,-141.16081763710196
1.0,-39.185757211868186,-132.16556784155725
1.0,-38.97648467893133,-141.16942133722796
1.0,-39.118037285634614,-137.13122255945206
1.0,-39.04074824492191,-136.1406700872415
0.0,-39.88471149208993,-111.25822258239407
1.0,-39.45878527631167,-112.19386497789449
1.0,-39.12705729111214,-139.1039493202517
1.0,-39.24730827750033,-129.1365089626313
1.0,-39.13218065138393,-141.1758280336782
0.0,-39.65077496910385,-127.17869798191451
0.0,-39.64496712211467,-127.23147643682763
0.0,-39.577780605584174,-131.19624963890175
1.0,-39.07908790408277,-127.19198921809274
1.0,-39.34611199272928,-114.18627795576668
1.0,-39.070827881596216,-141.14567748424733
1.0,-39.09521508637856,-141.10499143855623
1.0,-39.0986053200767,-141.1692538870604
1.0,-39.25186657417633,-128.2292337117338
1.0,-39.3000542777842,-125.15160042957883
0.0,-39.44024576035559,-141.1448873870549
0.0,-39.66136724500006,-127.14398158912158
1.0,-39.05298435649504,-138.14066658333948
1.0,-39.099997529023135,-137.15267494577793
0.0,-39.63380879506452,-115.21488551888413
1.0,-39.27677926070942,-126.2346671959075
1.0,-39.052508728909324,-140.1350917215997
1.0,-39.07360753201978,-141.15263229401052
1.0,-38.90393536115363,-141.09739163011798
1.0,-39.00134527846356,-141.16378705715601
0.0,-39.90404978609896,-111.17208113532084
1.0,-39.4797493897052,-116.20180697271854
1.0,-38.99796986599225,-141.13536295441418
1.0,-39.21645619778449,-130.18844165307598
1.0,-39.38678904132582,-127.19441736420052
1.0,-39.42959956036724,-120.20591809380346
1.0,-39.221214786521934,-132.18965521009966
1.0,-38.89081344102352,-141.13979132078336
1.0,-39.36158808828774,-123.1973077920096
1.0,-38.92316239174255,-137.19173747139706
1.0,-39.06682566325997,-141.122447172597
1.0,-39.01314514959519,-133.18445047382085
1.0,-39.01314514959519,-133.18445047382085
1.0,-39.224607059220254,-127.23606103140469
1.0,-39.318866689354095,-124.14947326733072
1.0,-38.927465909363406,-141.12002243199288
1.0,-39.27148495186891,-123.18913534701733
1.0,-39.29281331906622,-132.14412142315769
0.0,-39.80074927364104,-117.2030511916821
1.0,-39.24798497099359,-125.19208167010547
1.0,-39.066964932904945,-141.12130805962758
1.0,-39.365009853679084,-124.16992677290492
0.0,-39.88999835587375,-111.2357133759321
1.0,-39.05091953436141,-141.0989775250746
0.0,-39.4217966814839,-141.22362124946667
1.0,-39.13015687819499,-136.15877178724995
1.0,-39.25499341615987,-133.1752183950911
1.0,-38.88028289093475,-141.13609011558438
1.0,-39.34830870553836,-116.18778751633499
1.0,-39.06730252557876,-141.09729249514362
0.0,-39.62428397456015,-129.16135442355636
1.0,-39.23889586144874,-120.1727888089749
1.0,-39.186611514153455,-132.19250636492433
1.0,-39.201314350485994,-127.1674130202068
1.0,-39.0820407582438,-141.1537166754204
1.0,-39.139450666144306,-134.17595662716835
1.0,-39.101875158947145,-141.15403591527985
1.0,-39.06691478820916,-141.17044808857585
1.0,-39.137859199916576,-134.13281408015328
1.0,-39.49821352838189,-114.19039634026731
1.0,-39.252715741446266,-131.1331477408637
1.0,-39.14478442267342,-137.19904968226254
1.0,-39.20989600072639,-116.197319874328
0.0,-39.667252372321855,-126.23763823485984
1.0,-39.43714331041984,-113.19923598067221
0.0,-39.44330054264183,-141.15462643469297
0.0,-39.22528295946887,-141.19985136565447
1.0,-39.04508724749445,-141.134262325368
1.0,-39.15905783895545,-136.14627885728322
1.0,-39.09824959703364,-141.12418995321164
1.0,-39.216774303377036,-127.2271878994884
1.0,-39.23316080303445,-128.1749943157076
1.0,-39.08350673467632,-141.11847029826245
0.0,-39.66903597337683,-126.17740507803552
0.0,-39.4436063538787,-141.13607405560515
1.0,-39.095442304630616,-134.1580558849604
1.0,-39.247456997677084,-127.24188486968299
0.0,-39.75999014770268,-120.19080761688579
1.0,-39.129239483733684,-127.1560030243499
1.0,-39.436146286839666,-116.1720032649359
1.0,-39.49663936795571,-112.17013819205317
1.0,-38.97814679196113,-141.1400313074642
0.0,-39.43785965510982,-141.211551520509
1.0,-39.049053428864816,-141.16326488471253
1.0,-39.186250801812946,-135.18714641241135
1.0,-39.019397403094004,-141.11641345640825
1.0,-38.96115713799111,-141.15563250470197
0.0,-39.80029173960891,-118.15913397612675
1.0,-39.098203025095756,-131.20521857345986
0.0,-39.69869996324581,-124.21414065691172
1.0,-39.1171287956108,-141.16752480466073
1.0,-39.21750454077864,-131.11562957091843
1.0,-39.105302872899664,-128.17464111749968
1.0,-38.978422101684366,-137.14870727177714
1.0,-38.98169575281805,-141.12694074240994
1.0,-38.982495528372,-141.16477602549242
1.0,-39.066932532155654,-137.17359616584238
0.0,-39.44903405564408,-141.09549736393177
1.0,-39.337875293656666,-123.18292901201633
1.0,-39.1999672703466,-132.18320390336217
1.0,-39.306152978422666,-127.21733563131929
0.0,-39.85058504380661,-114.19826355927853
1.0,-39.44267569710306,-124.17675319401161
1.0,-39.01784291130308,-141.18361083244045
1.0,-38.925369075958905,-141.17797777519087
0.0,-39.44638402183329,-141.07822375741785
1.0,-38.96836078627997,-141.19304870649285
1.0,-39.07939155815077,-141.1007918216085
1.0,-38.8186661135342,-141.14622243519054
0.0,-39.438633868371795,-141.18632046763557
1.0,-39.40390402487294,-122.14394194059247
1.0,-39.17516974853946,-133.13390707425685
